Name:  Rhay Scott	
File:  lab00a-carter.txt
Date:  July 1, 2020

**********************
Windows PowerShell transcript start
Start time: 20200701100145
Username: MCTHUGGER\McThug
RunAs User: MCTHUGGER\McThug
Configuration Name: 
Machine: MCTHUGGER (Microsoft Windows NT 10.0.18362.0)
Host Application: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
Process ID: 20548
PSVersion: 5.1.18362.752
PSEdition: Desktop
PSCompatibleVersions: 1.0, 2.0, 3.0, 4.0, 5.0, 5.1.18362.752
BuildVersion: 10.0.18362.752
CLRVersion: 4.0.30319.42000
WSManStackVersion: 3.0
PSRemotingProtocolVersion: 2.3
SerializationVersion: 1.1.0.1
**********************
Transcript started, output file is C:\Users\McThug\PowerShell_transcript.MCTHUGGER.w+JeuCKQ.20200701100145.txt
PS C:\Users\McThug> get-help get-help

NAME
    Get-Help

SYNTAX
    Get-Help [[-Name] <string>] [-Path <string>] [-Category {Alias | Cmdlet | Provider | General | FAQ | Glossary | HelpFile | ScriptCommand | Function | Filter | ExternalScript | All |
    DefaultHelp | Workflow | DscResource | Class | Configuration}] [-Component <string[]>] [-Functionality <string[]>] [-Role <string[]>] [-Full]  [<CommonParameters>]

    Get-Help [[-Name] <string>] -Detailed [-Path <string>] [-Category {Alias | Cmdlet | Provider | General | FAQ | Glossary | HelpFile | ScriptCommand | Function | Filter | ExternalScript
    | All | DefaultHelp | Workflow | DscResource | Class | Configuration}] [-Component <string[]>] [-Functionality <string[]>] [-Role <string[]>]  [<CommonParameters>]

    Get-Help [[-Name] <string>] -Examples [-Path <string>] [-Category {Alias | Cmdlet | Provider | General | FAQ | Glossary | HelpFile | ScriptCommand | Function | Filter | ExternalScript
    | All | DefaultHelp | Workflow | DscResource | Class | Configuration}] [-Component <string[]>] [-Functionality <string[]>] [-Role <string[]>]  [<CommonParameters>]

    Get-Help [[-Name] <string>] -Parameter <string> [-Path <string>] [-Category {Alias | Cmdlet | Provider | General | FAQ | Glossary | HelpFile | ScriptCommand | Function | Filter |
    ExternalScript | All | DefaultHelp | Workflow | DscResource | Class | Configuration}] [-Component <string[]>] [-Functionality <string[]>] [-Role <string[]>]  [<CommonParameters>]

    Get-Help [[-Name] <string>] -Online [-Path <string>] [-Category {Alias | Cmdlet | Provider | General | FAQ | Glossary | HelpFile | ScriptCommand | Function | Filter | ExternalScript |
    All | DefaultHelp | Workflow | DscResource | Class | Configuration}] [-Component <string[]>] [-Functionality <string[]>] [-Role <string[]>]  [<CommonParameters>]

    Get-Help [[-Name] <string>] -ShowWindow [-Path <string>] [-Category {Alias | Cmdlet | Provider | General | FAQ | Glossary | HelpFile | ScriptCommand | Function | Filter |
    ExternalScript | All | DefaultHelp | Workflow | DscResource | Class | Configuration}] [-Component <string[]>] [-Functionality <string[]>] [-Role <string[]>]  [<CommonParameters>]


ALIASES
    None


REMARKS
    Get-Help cannot find the Help files for this cmdlet on this computer. It is displaying only partial help.
        -- To download and install Help files for the module that includes this cmdlet, use Update-Help.
        -- To view the Help topic for this cmdlet online, type: "Get-Help Get-Help -Online" or
           go to https://go.microsoft.com/fwlink/?LinkID=113316.



PS C:\Users\McThug> get-command

CommandType     Name                                               Version    Source
Cmdlet          New-AzureRmApiManagementVirtualNetwork             5.1.2      AzureRM.ApiManagement
Cmdlet          New-AzureRmApplicationGateway                      5.4.2      AzureRM.Network
Cmdlet          New-AzureRmApplicationGatewayAuthenticationCert... 5.4.2      AzureRM.Network
Cmdlet          New-AzureRmApplicationGatewayBackendAddressPool    5.4.2      AzureRM.Network
Cmdlet          New-AzureRmApplicationGatewayBackendHttpSettings   5.4.2      AzureRM.Network
Cmdlet          New-AzureRmApplicationGatewayConnectionDraining    5.4.2      AzureRM.Network
Cmdlet          New-AzureRmApplicationGatewayFirewallDisabledRu... 5.4.2      AzureRM.Network
Cmdlet          New-AzureRmApplicationGatewayFrontendIPConfig      5.4.2      AzureRM.Network
Cmdlet          New-AzureRmApplicationGatewayFrontendPort          5.4.2      AzureRM.Network
Cmdlet          New-AzureRmApplicationGatewayHttpListener          5.4.2      AzureRM.Network
Cmdlet          New-AzureRmApplicationGatewayIPConfiguration       5.4.2      AzureRM.Network
Cmdlet          New-AzureRmApplicationGatewayPathRuleConfig        5.4.2      AzureRM.Network
Cmdlet          New-AzureRmApplicationGatewayProbeConfig           5.4.2      AzureRM.Network
Cmdlet          New-AzureRmApplicationGatewayProbeHealthRespons... 5.4.2      AzureRM.Network
Cmdlet          New-AzureRmApplicationGatewayRedirectConfiguration 5.4.2      AzureRM.Network
Cmdlet          New-AzureRmApplicationGatewayRequestRoutingRule    5.4.2      AzureRM.Network
Cmdlet          New-AzureRmApplicationGatewaySku                   5.4.2      AzureRM.Network
Cmdlet          New-AzureRmApplicationGatewaySslCertificate        5.4.2      AzureRM.Network
Cmdlet          New-AzureRmApplicationGatewaySslPolicy             5.4.2      AzureRM.Network
Cmdlet          New-AzureRmApplicationGatewayUrlPathMapConfig      5.4.2      AzureRM.Network
Cmdlet          New-AzureRmApplicationGatewayWebApplicationFire... 5.4.2      AzureRM.Network
Cmdlet          New-AzureRmApplicationInsights                     0.1.3      AzureRM.ApplicationInsights
Cmdlet          New-AzureRmApplicationInsightsApiKey               0.1.3      AzureRM.ApplicationInsights
Cmdlet          New-AzureRmApplicationInsightsContinuousExport     0.1.3      AzureRM.ApplicationInsights
Cmdlet          New-AzureRmApplicationSecurityGroup                5.4.2      AzureRM.Network
Cmdlet          New-AzureRmAppServicePlan                          4.2.2      AzureRM.Websites
Cmdlet          New-AzureRmAutomationAccount                       4.3.2      AzureRM.Automation
Cmdlet          New-AzureRmAutomationCertificate                   4.3.2      AzureRM.Automation
Cmdlet          New-AzureRmAutomationConnection                    4.3.2      AzureRM.Automation
Cmdlet          New-AzureRmAutomationCredential                    4.3.2      AzureRM.Automation
Cmdlet          New-AzureRmAutomationKey                           4.3.2      AzureRM.Automation
Cmdlet          New-AzureRmAutomationModule                        4.3.2      AzureRM.Automation
Cmdlet          New-AzureRmAutomationRunbook                       4.3.2      AzureRM.Automation
Cmdlet          New-AzureRmAutomationSchedule                      4.3.2      AzureRM.Automation
Cmdlet          New-AzureRmAutomationVariable                      4.3.2      AzureRM.Automation
Cmdlet          New-AzureRmAutomationWebhook                       4.3.2      AzureRM.Automation
Cmdlet          New-AzureRmAutoscaleNotification                   4.0.4      AzureRM.Insights
Cmdlet          New-AzureRmAutoscaleProfile                        4.0.4      AzureRM.Insights
Cmdlet          New-AzureRmAutoscaleRule                           4.0.4      AzureRM.Insights
Cmdlet          New-AzureRmAutoscaleWebhook                        4.0.4      AzureRM.Insights
Cmdlet          New-AzureRmAvailabilitySet                         4.6.0      AzureRM.Compute
Cmdlet          New-AzureRmBackupProtectionPolicy                  4.0.4      AzureRM.Backup
Cmdlet          New-AzureRmBackupRetentionPolicyObject             4.0.4      AzureRM.Backup
Cmdlet          New-AzureRmBackupVault                             4.0.4      AzureRM.Backup
Cmdlet          New-AzureRmBatchAccount                            4.0.6      AzureRM.Batch
Cmdlet          New-AzureRmBatchAccountKey                         4.0.6      AzureRM.Batch
Cmdlet          New-AzureRmBatchApplication                        4.0.6      AzureRM.Batch
Cmdlet          New-AzureRmBatchApplicationPackage                 4.0.6      AzureRM.Batch
Cmdlet          New-AzureRmCdnCustomDomain                         4.2.2      AzureRM.Cdn
Cmdlet          New-AzureRmCdnEndpoint                             4.2.2      AzureRM.Cdn
Cmdlet          New-AzureRmCdnProfile                              4.2.2      AzureRM.Cdn
Cmdlet          New-AzureRmCognitiveServicesAccount                0.9.4      AzureRM.CognitiveServices
Cmdlet          New-AzureRmCognitiveServicesAccountKey             0.9.4      AzureRM.CognitiveServices
Cmdlet          New-AzureRmContainerGroup                          0.2.5      AzureRM.ContainerInstance
Cmdlet          New-AzureRmContainerRegistry                       1.0.4      AzureRM.ContainerRegistry
Cmdlet          New-AzureRmContainerRegistryReplication            1.0.4      AzureRM.ContainerRegistry
Cmdlet          New-AzureRmContainerRegistryWebhook                1.0.4      AzureRM.ContainerRegistry
Cmdlet          New-AzureRmContainerService                        4.6.0      AzureRM.Compute
Cmdlet          New-AzureRmContainerServiceConfig                  4.6.0      AzureRM.Compute
Cmdlet          New-AzureRmDataFactory                             4.2.2      AzureRM.DataFactories
Cmdlet          New-AzureRmDataFactoryDataset                      4.2.2      AzureRM.DataFactories
Cmdlet          New-AzureRmDataFactoryEncryptValue                 4.2.2      AzureRM.DataFactories
Cmdlet          New-AzureRmDataFactoryGateway                      4.2.2      AzureRM.DataFactories
Cmdlet          New-AzureRmDataFactoryGatewayAuthkey               4.2.2      AzureRM.DataFactories
Cmdlet          New-AzureRmDataFactoryGatewayKey                   4.2.2      AzureRM.DataFactories
Cmdlet          New-AzureRmDataFactoryHub                          4.2.2      AzureRM.DataFactories
Cmdlet          New-AzureRmDataFactoryLinkedService                4.2.2      AzureRM.DataFactories
Cmdlet          New-AzureRmDataFactoryPipeline                     4.2.2      AzureRM.DataFactories
Cmdlet          New-AzureRmDataFactoryV2IntegrationRuntimeKey      0.5.3      AzureRM.DataFactoryV2
Cmdlet          New-AzureRmDataFactoryV2LinkedServiceEncryptedC... 0.5.3      AzureRM.DataFactoryV2
Cmdlet          New-AzureRmDataLakeAnalyticsAccount                4.2.3      AzureRM.DataLakeAnalytics
Cmdlet          New-AzureRmDataLakeAnalyticsCatalogCredential      4.2.3      AzureRM.DataLakeAnalytics
Cmdlet          New-AzureRmDataLakeAnalyticsCatalogSecret          4.2.3      AzureRM.DataLakeAnalytics
Cmdlet          New-AzureRmDataLakeAnalyticsComputePolicy          4.2.3      AzureRM.DataLakeAnalytics
Cmdlet          New-AzureRmDataLakeStoreAccount                    5.2.0      AzureRM.DataLakeStore
Cmdlet          New-AzureRmDataLakeStoreItem                       5.2.0      AzureRM.DataLakeStore
Cmdlet          New-AzureRmDisk                                    4.6.0      AzureRM.Compute
Cmdlet          New-AzureRmDiskConfig                              4.6.0      AzureRM.Compute
Cmdlet          New-AzureRmDiskUpdateConfig                        4.6.0      AzureRM.Compute
Cmdlet          New-AzureRmDnsRecordConfig                         4.1.2      AzureRM.Dns
Cmdlet          New-AzureRmDnsRecordSet                            4.1.2      AzureRM.Dns
Cmdlet          New-AzureRmDnsZone                                 4.1.2      AzureRM.Dns
Cmdlet          New-AzureRmEventGridSubscription                   0.3.2      AzureRM.EventGrid
Cmdlet          New-AzureRmEventGridTopic                          0.3.2      AzureRM.EventGrid
Cmdlet          New-AzureRmEventGridTopicKey                       0.3.2      AzureRM.EventGrid
Cmdlet          New-AzureRmEventHub                                0.6.3      AzureRM.EventHub
Cmdlet          New-AzureRmEventHubAuthorizationRule               0.6.3      AzureRM.EventHub
Cmdlet          New-AzureRmEventHubConsumerGroup                   0.6.3      AzureRM.EventHub
Cmdlet          New-AzureRmEventHubGeoDRConfiguration              0.6.3      AzureRM.EventHub
Cmdlet          New-AzureRmEventHubKey                             0.6.3      AzureRM.EventHub
Cmdlet          New-AzureRmEventHubNamespace                       0.6.3      AzureRM.EventHub
Cmdlet          New-AzureRmExpressRouteCircuit                     5.4.2      AzureRM.Network
Cmdlet          New-AzureRmExpressRouteCircuitAuthorization        5.4.2      AzureRM.Network
Cmdlet          New-AzureRmExpressRouteCircuitPeeringConfig        5.4.2      AzureRM.Network
Cmdlet          New-AzureRmHDInsightCluster                        4.1.2      AzureRM.HDInsight
Cmdlet          New-AzureRmHDInsightClusterConfig                  4.1.2      AzureRM.HDInsight
Cmdlet          New-AzureRmHDInsightHiveJobDefinition              4.1.2      AzureRM.HDInsight
Cmdlet          New-AzureRmHDInsightMapReduceJobDefinition         4.1.2      AzureRM.HDInsight
Cmdlet          New-AzureRmHDInsightPigJobDefinition               4.1.2      AzureRM.HDInsight
Cmdlet          New-AzureRmHDInsightSqoopJobDefinition             4.1.2      AzureRM.HDInsight
Cmdlet          New-AzureRmHDInsightStreamingMapReduceJobDefini... 4.1.2      AzureRM.HDInsight
Cmdlet          New-AzureRmImage                                   4.6.0      AzureRM.Compute
Cmdlet          New-AzureRmImageConfig                             4.6.0      AzureRM.Compute
Cmdlet          New-AzureRmIntegrationAccount                      4.0.3      AzureRM.LogicApp
Cmdlet          New-AzureRmIntegrationAccountAgreement             4.0.3      AzureRM.LogicApp
Cmdlet          New-AzureRmIntegrationAccountCertificate           4.0.3      AzureRM.LogicApp
Cmdlet          New-AzureRmIntegrationAccountMap                   4.0.3      AzureRM.LogicApp
Cmdlet          New-AzureRmIntegrationAccountPartner               4.0.3      AzureRM.LogicApp
Cmdlet          New-AzureRmIntegrationAccountSchema                4.0.3      AzureRM.LogicApp
Cmdlet          New-AzureRmIotHub                                  3.1.2      AzureRM.IotHub
Cmdlet          New-AzureRmIotHubExportDevices                     3.1.2      AzureRM.IotHub
Cmdlet          New-AzureRmIotHubImportDevices                     3.1.2      AzureRM.IotHub
Cmdlet          New-AzureRmIpsecPolicy                             5.4.2      AzureRM.Network
Cmdlet          New-AzureRmKeyVault                                4.3.0      AzureRM.KeyVault
Cmdlet          New-AzureRmLoadBalancer                            5.4.2      AzureRM.Network
Cmdlet          New-AzureRmLoadBalancerBackendAddressPoolConfig    5.4.2      AzureRM.Network
Cmdlet          New-AzureRmLoadBalancerFrontendIpConfig            5.4.2      AzureRM.Network
Cmdlet          New-AzureRmLoadBalancerInboundNatPoolConfig        5.4.2      AzureRM.Network
Cmdlet          New-AzureRmLoadBalancerInboundNatRuleConfig        5.4.2      AzureRM.Network
Cmdlet          New-AzureRmLoadBalancerProbeConfig                 5.4.2      AzureRM.Network
Cmdlet          New-AzureRmLoadBalancerRuleConfig                  5.4.2      AzureRM.Network
Cmdlet          New-AzureRmLocalNetworkGateway                     5.4.2      AzureRM.Network
Cmdlet          New-AzureRmLogicApp                                4.0.3      AzureRM.LogicApp
Cmdlet          New-AzureRmManagedApplication                      5.5.2      AzureRM.Resources
Cmdlet          New-AzureRmManagedApplicationDefinition            5.5.2      AzureRM.Resources
Cmdlet          New-AzureRmMediaService                            0.9.2      AzureRM.Media
Cmdlet          New-AzureRmMediaServiceStorageConfig               0.9.2      AzureRM.Media
Cmdlet          New-AzureRmMlCommitmentPlan                        0.17.2     AzureRM.MachineLearning
Cmdlet          New-AzureRmMlOpCluster                             0.4.2      AzureRM.MachineLearningCompute
Cmdlet          New-AzureRmMlWebService                            0.17.2     AzureRM.MachineLearning
Cmdlet          New-AzureRmNetworkInterface                        5.4.2      AzureRM.Network
Cmdlet          New-AzureRmNetworkInterfaceIpConfig                5.4.2      AzureRM.Network
Cmdlet          New-AzureRmNetworkSecurityGroup                    5.4.2      AzureRM.Network
Cmdlet          New-AzureRmNetworkSecurityRuleConfig               5.4.2      AzureRM.Network
Cmdlet          New-AzureRmNetworkWatcher                          5.4.2      AzureRM.Network
Cmdlet          New-AzureRmNetworkWatcherConnectionMonitor         5.4.2      AzureRM.Network
Cmdlet          New-AzureRmNetworkWatcherPacketCapture             5.4.2      AzureRM.Network
Cmdlet          New-AzureRmNotificationHub                         4.1.1      AzureRM.NotificationHubs
Cmdlet          New-AzureRmNotificationHubAuthorizationRules       4.1.1      AzureRM.NotificationHubs
Cmdlet          New-AzureRmNotificationHubKey                      4.1.1      AzureRM.NotificationHubs
Cmdlet          New-AzureRmNotificationHubsNamespace               4.1.1      AzureRM.NotificationHubs
Cmdlet          New-AzureRmNotificationHubsNamespaceAuthorizati... 4.1.1      AzureRM.NotificationHubs
Cmdlet          New-AzureRmNotificationHubsNamespaceKey            4.1.1      AzureRM.NotificationHubs
Cmdlet          New-AzureRmOperationalInsightsAzureActivityLogD... 4.3.2      AzureRM.OperationalInsights
Cmdlet          New-AzureRmOperationalInsightsComputerGroup        4.3.2      AzureRM.OperationalInsights
